Absolute Magnitude,Est Dia in KM(min),Epoch Date Close Approach,Relative Velocity km per sec,Miss Dist.(Astronomical),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Mean Anomaly,Hazardous
19.2,0.3841978911,1207638000000,38.3181942939,0.4141553882,2,0.41255,5.164,2458000.5,0.4882591805304692,1.108398943527283,54.31121512367606,195.5829111999242,0.5672129836598141,336.3292528540757,30.55443848373244,0
20.6,0.2016299194,1207638000000,36.293737275,0.3797956717,7,0.155957,4.276,2458000.5,0.5976203308551612,1.410300625095287,45.33449189399465,352.4489213785865,0.5674762989206009,116.5899582510668,240.7118366535031,0
22.8,0.0732073989,1208242800000,8.9604454706,0.0336347552,7,0.0189179,3.312,2458000.5,0.5865772940630555,2.334399630615021,3.723405682523515,28.50709352845438,0.965093812027066,186.0209410266384,226.1734576433613,0
17.4,0.8801465209,1208242800000,24.7243549484,0.3695169062,0,0.0223148,3.329,2458000.5,0.6259301955301843,2.242335391272294,9.826916676082616,168.162897580468,0.8387899613689749,116.1550876754223,271.5354048830215,1
18.4,0.5553349116,1208242800000,21.7110840246,0.3560394185,0,0.028314,5.779,2458000.5,0.3498175834077441,1.054028686106748,1.991106291938947,299.7065641824987,0.6853109182904454,24.02903301999085,184.7881760388938,1
18.4,0.5553349116,1208242800000,20.0876215225,0.3377500138,1,0.03814,8.751,2458000.5,0.5311980211575074,0.6352164510266495,18.94493054984403,37.03187445787724,0.2977907292345986,352.9927365644639,315.5396229787827,1
24.7,0.0305179233,1208242800000,17.1356721761,0.4193845454,0,0.0118219,6.969,2458000.5,0.2127186945259936,0.8414116326471931,2.968786323461875,225.516238794765,0.6624276485914973,182.4322048096083,178.3664173826192,0
19.8,0.2914439045,1208242800000,21.2643827631,0.3034683976,0,0.117307,4.906,2458000.5,0.7765953627328233,1.197747169436027,21.77340385753661,31.94881815541783,0.2675822719256433,292.8493423590704,20.92287602430696,0
19.8,0.2914439045,1208242800000,14.6560106893,0.445036357,1,0.0617808,4.916,2458000.5,0.280810658219128,1.272906571946217,29.24423436194582,205.922336061426,0.915460839626546,248.643227818863,285.6253876308056,0
17.8,0.7320739893,1208847600000,22.3923311219,0.1575188701,0,0.101518,4.739,2458000.5,0.5689333406810211,1.323972899715292,12.83102734927427,192.8587711008403,0.5707205749091322,129.105037501435,17.79599133436423,0
18.4,0.5553349116,1208847600000,24.7517614396,0.3336511695,1,0.0859218,4.348,2458000.5,0.5452061012304864,1.508772827874193,5.366462864625274,276.900325208858,0.6861806767464085,194.7515116443254,46.23001508986221,0
21.5,0.1332155667,1208847600000,2.1510818131,0.4800425639,0,0.133544,3.643,2458000.5,0.4564547586329013,2.061746633282119,2.66265260352222,118.8545207285212,1.120652571425133,58.08820243230512,78.94876000856672,0
17.5,0.8405334021,1208847600000,19.6703657721,0.2584726623,0,0.196327,2.971,2458000.5,0.6187799958371656,2.688146380830663,23.49789816466561,220.4579946747966,1.024775174490574,298.1707185410708,53.14585714591893,0
19.6,0.3195618867,1208847600000,4.2989248024,0.3467065213,1,0.211053,3.515,2458000.5,0.4542533587216667,2.207622776400375,3.776098442017574,136.9160405358666,1.204802715430054,82.57219468460029,301.6035291468548,0
19.6,0.3195618867,1208847600000,11.150124042,0.4474391162,1,0.175219,4.588,2458000.5,0.2779089642314824,1.4264425490884,20.8181528594977,224.0346760816633,1.030021377735527,249.4576210911956,253.5768031166187,0
21.2,0.1529519353,1208847600000,22.9689345472,0.4959693025,2,0.164086,4.97,2458000.5,0.0947467661118438,1.227624404753961,40.82475930278173,208.3524638616056,1.111310962403546,120.5350709237874,235.9562005345972,0
25.5,0.0211132445,1208847600000,3.1987763692,0.1884666265,5,0.0297349,5.528,2458000.5,0.1064290917806996,1.130536133654754,2.862689347802723,78.63417774554644,1.010214199724615,18.16760125743058,24.50607002134327,0
22.1,0.1010543415,1208847600000,14.6127305299,0.2986307303,6,0.150051,5.768,2458000.5,0.2489470689354046,1.046304081911189,23.73870968884856,4.972058517926767,0.7858297475042493,224.6271748065314,253.9807080280957,0
17.5,0.8405334021,1208847600000,19.6703657381,0.2584726623,0,0.196327,2.971,2458000.5,0.618779995828181,2.688146380827618,23.49789816427135,220.4579946758365,1.024775174513565,298.170718540717,53.14585714548819,0
19.2,0.3841978911,1210230000000,18.7982710639,0.3032120576,0,0.23759,4.975,2458000.5,0.6768395547475534,1.205010987670604,21.96101120956536,190.0814278182723,0.3894118873097228,161.1340875484554,329.4037556758464,0
17.4,0.8801465209,1210230000000,38.5485031776,0.2553662874,0,0.00818464,3.427,2458000.5,0.8643327592088514,1.834236299108158,8.488163494513678,39.43762398434593,0.2488457776589716,48.2865317247138,286.00647915808,1
24.4,0.0350392641,1210230000000,16.643617004,0.4016115542,2,0.00184959,5.934,2458000.5,0.1503116064839002,1.029522079425049,0.1668281176381035,201.8504404238901,0.8747729617560247,137.8162471836934,270.7607457510083,0
19.7,0.3051792326,1210230000000,6.9296172431,0.4711777877,1,0.295518,4.921,2457800.5,0.05185783163439601,1.315088893344498,16.20433823185365,98.41762693739696,1.246891234929175,294.8393542188793,125.423512803654,0
21.9,0.1108038821,1210230000000,7.6602907257,0.4660220136,3,0.0118873,5.202,2458000.5,0.2665291322215915,1.217696251228673,5.350606603447778,332.5034193512892,0.8931447260792097,115.3149078058937,102.2393899283305,1
19.8,0.2914439045,1210230000000,6.9296148924,0.4711776767,0,0.296053,4.921,2458000.5,0.05189200123623777,1.315036386082629,16.20501047738928,98.41072926484888,1.246796516310331,294.8904954555264,256.0879720460728,0
19.3,0.3669061375,1210834800000,20.5083654359,0.3119760209,0,0.0173652,4.253,2458000.5,0.4411406951438879,1.486319937030881,38.33273767242434,249.90465299,0.8306437268028587,297.6302583472847,76.34010474381468,1
20.0,0.2658,1210834800000,10.1591602702,0.2231691134,1,0.0718663,4.321,2458000.5,0.4861032122323588,1.528885553074842,14.32729156948299,23.20722839242471,0.785689374589515,270.7734009041169,306.7524822343283,0
20.8,0.1838886721,1211439600000,12.3103148957,0.4691598678,1,0.139562,4.152,2458000.5,0.6484477073621906,1.546900366446805,18.3852313277902,31.12087676180657,0.5438163703066418,307.2900472835136,259.6391479549678,0
28.9,0.004411182,1211439600000,6.4759127685,0.0590272927,7,0.00182612,5.653,2458000.5,0.2618323359947978,1.090731947327509,2.525988945073623,57.15471119947429,0.8051430536145924,273.7683893222463,358.6595042234659,0
26.0,0.0167708462,1211439600000,8.5376121205,0.1810078995,7,0.0378728,4.938,2458000.5,0.267622160982934,1.306191692624453,8.75774823094787,309.3065445644257,0.9566258491863412,232.2606449527729,112.5505415586566,0
26.2,0.0152951935,1211439600000,23.4643104255,0.4826592694,5,0.00656961,5.372,2458000.5,0.3279920750116145,1.161242818729833,3.494009449150936,45.30424849768747,0.7803643770222989,87.94026097926843,186.021928004312,0
23.7,0.0483676488,1212908400000,8.1454366526,0.0595773703,7,0.0480317,3.512,2458000.5,0.5120009472590118,2.15444954326276,7.199009324291109,73.48240033090828,1.051369336290481,200.7386637480724,326.3377513668854,0
25.1,0.0253837029,1212908400000,13.4602390626,0.0285764083,8,0.018452,4.741,2454616.5,0.4391876444779502,1.353657467424559,11.80239760637185,72.19153352711909,0.7591478328763794,265.6675323057217,318.7913719625093,0
19.9,0.2783267681,1212908400000,34.8906411043,0.4532290093,8,0.362656,3.828,2455371.5,0.765186647371358,1.62798169635382,28.71798619482135,228.4510473250473,0.3822718401389044,163.7096502590071,331.9319965031877,0
26.1,0.0160160338,1212908400000,4.6547784753,0.1698893858,6,0.00746229,6.017,2458000.5,0.05011939580042162,1.011213823457285,8.185945812833006,39.22184827949832,0.960532397600572,60.33528462538528,199.8673020218687,0
22.9,0.0699125232,1212908400000,6.6745477595,0.2385814997,5,0.176816,3.41,2458000.5,0.4877528354835813,2.314997117714203,3.913352387660631,46.212162525,1.185850709412782,219.5632118825759,224.8179666616972,0
26.9,0.0110803882,1212908400000,19.0478301509,0.3515154787,7,0.00537288,3.769,2458000.5,0.5004758236402036,1.911474874593589,4.283899945802764,161.682021617258,0.9548279123638076,31.48132035148402,195.8799789584668,0
19.6,0.3195618867,1212908400000,12.413760127,0.2001372985,4,0.0327154,4.418,2458000.5,0.3688686703148984,1.495287580757355,19.76804106449096,281.3490589312497,0.943722839105008,329.277469078113,26.05639769578316,1
18.3,0.5815070396,1213513200000,13.863765129,0.4171042292,0,0.14155,4.641,2458000.5,0.4838586953347463,1.368937873285859,20.69944414111301,342.7965027778834,0.7065653799234412,306.6714215116454,263.7353874178801,0
25.7,0.0192555078,1213513200000,2.7662459884,0.17733107,0,0.0483196,5.244,2458000.5,0.1766318721908845,1.208906796970771,7.724689405886892,147.2825544861749,0.9953753261175382,50.19779903325218,25.67916881142787,0
20.3,0.2315021222,1213513200000,15.1986488116,0.1193551144,1,0.053324,6.842,2458000.5,0.6159617000841543,0.8373312053829866,6.540488651070537,312.0220453248808,0.321567252581768,169.7644635025984,96.69725435474744,0
24.821,0.0288638977,1213513200000,4.2325155017,0.2381991212,6,0.03864,5.69,2458000.5,0.1277041003277917,1.086417218515508,6.61689040094888,17.74718252413387,0.9476772850443632,82.37875738472366,214.1831525200857,0
23.2,0.0608912622,1214118000000,13.2037837591,0.0227829846,7,0.000501454,4.013,2458000.5,0.528938612035641,1.709056813042574,5.271825436023065,89.3679936205124,0.8050706744617788,246.077134568266,22.47688900510934,0
22.2,0.096506147,1214118000000,14.4851731264,0.0551284803,9,0.0226203,3.305,2454651.5,0.6494739087032343,2.258531471702524,1.987751405199738,12.59570941882536,0.7916742088466175,199.3904147414787,15.03748715548458,0
17.6,0.8027031673,1215500400000,12.1349891913,0.4835579015,0,0.0100036,5.142,2458000.5,0.6296879623294294,1.182134944476101,1.521417366146007,272.26806726401,0.4377588000905317,140.0316773687173,333.3461063258945,1
19.3,0.3669061375,1215500400000,17.2718365698,0.2414113886,0,0.0308138,3.511,2458000.5,0.5318330998903195,2.116372198877662,13.112213235274,90.56972827780194,0.9908154118268632,145.1416234350733,1.290996088689194,1
20.8,0.1838886721,1215500400000,15.4830866692,0.4572714611,1,0.139562,4.152,2458000.5,0.6484477073621906,1.546900366446805,18.3852313277902,31.12087676180657,0.5438163703066418,307.2900472835136,259.6391479549678,0
18.7,0.4836764882,1215500400000,7.3396776786,0.4968270606,0,0.142668,5.578,2457800.5,0.2757154097662426,1.095616931634947,20.06047924051366,29.85475188330016,0.7935384603823843,41.83968122640644,55.13010809299955,0
18.7,0.4836764882,1215500400000,7.3396854001,0.4968273093,0,0.143378,5.578,2458000.5,0.2757388626389926,1.095534471257382,20.06188686785353,29.85204408495715,0.7934530421710616,41.83420725847328,227.0419855823626,0
21.7,0.1214940408,1215500400000,8.7246688834,0.2888980676,3,0.0482413,6.358,2458000.5,0.305772298560184,0.9362706883763569,7.522430518969636,80.72052670803038,0.6499850479169923,267.5372578118477,356.7806528537901,1
21.9,0.1108038821,1216105200000,12.2563917835,0.0546716393,8,0.00167506,3.745,2454650.5,0.5649050127461146,1.890231489416014,3.784386748686066,105.5143672770337,0.8224302457943534,243.3588285529781,339.9646076748937,1
17.8,0.7320739893,1216105200000,13.557153222,0.1584531212,0,0.151602,5.319,2458000.5,0.4263721747783787,1.155597489031694,16.87997691849466,86.85424423352396,0.6628828744648169,313.8042810912485,69.28647093969987,0
22.7,0.0766575574,1216105200000,9.1766070158,0.2123388714,2,0.00385218,6.481,2458000.5,0.1621960789499528,0.9171413543662438,13.06024110959747,295.0406370400677,0.7683846228451898,305.9033341542667,188.1129761134878,0
21.7,0.1214940408,1216105200000,5.843494083,0.1425149704,7,0.135627,4.611,2458000.5,0.2479378494022843,1.442076654421826,10.53374379152336,89.8029788701269,1.084531270051238,239.4808437594485,76.43472877522984,0
22.0,0.1058168859,1216710000000,17.1210318275,0.04379746,8,0.000320917,3.674,2454685.5,0.5983448162196453,1.891514992135772,17.08345383085665,122.8350625027551,0.7597368017895896,108.989730624255,23.32212510023855,0
21.6,0.1272198785,1216710000000,14.6614532789,0.3764765482,0,0.0212139,5.412,2455713.5,0.4862072148864076,1.130047953480842,7.612151869425832,278.8182347787312,0.5806104853308371,65.60857109513117,117.640236396616,1
18.8,0.4619074603,1216710000000,28.0971772626,0.407960596,1,0.35414,4.036,2458000.5,0.5950583803938772,1.56966186250079,35.20072454484011,334.5304616137541,0.6356214168350331,19.30872544001352,218.5237947973159,0
24.8,0.0291443905,1216710000000,5.0863936568,0.1748782903,6,0.0147691,6.309,2458000.5,0.120079697142792,0.9530153275651996,1.65292830286542,277.3130502566006,0.8385775356587318,34.95666452569318,277.9062116720971,0
21.8,0.1160259082,1216710000000,7.1171079669,0.1057134172,2,0.040166,4.42,2458000.5,0.3341903439847442,1.530302372220687,4.01629452218004,16.02490819643261,1.018890096047585,315.9461726153972,280.6100540045335,1
20.5,0.2111324448,1216710000000,24.1487992939,0.3843585073,1,0.214787,4.851,2458000.5,0.4938435095565019,1.298940042010108,13.52608070814935,354.3228123692824,0.6574669329603663,195.246542627296,94.7384812390406,0
21.2,0.1529519353,1218178800000,24.2157295152,0.2228335641,6,0.0772905,3.722,2458000.5,0.645558536527456,1.848130611418522,5.060536235781138,207.8088853738873,0.6550541185995885,203.590157159993,200.5015208407765,0
19.1,0.4023045798,1218178800000,12.3548435594,0.1997298109,0,0.135843,4.559,2458000.5,0.3640283768619405,1.427668455099822,20.40291321821724,115.2385786527509,0.9079566246928398,278.5902747331319,73.35839294166811,0
21.4,0.1394938229,1218178800000,15.9881174683,0.3622023758,2,0.0781464,5.845,2458000.5,0.3913111970318248,1.027208608418418,17.70798528407041,153.2475230271902,0.6252503782568122,126.0857325811944,277.0764677808798,0
24.5,0.0334622374,1218178800000,17.020663135,0.3615871823,7,0.00450092,5.191,2458000.5,0.2494094714759882,1.223833511852768,1.50430744037372,102.5220429130752,0.9185978424869664,131.0165537573599,291.3700857945249,0
21.7,0.1214940408,1218178800000,5.6271920679,0.1719418847,5,0.1645,3.575,2458000.5,0.4599656385481381,2.128019147886512,5.980867918031644,89.78054410482702,1.149203461686228,238.5821026000082,329.5725514514053,0
21.6,0.1272198785,1218178800000,7.284100758,0.2813502941,0,0.177335,3.247,2458000.5,0.5349720489630654,2.499197241708532,5.762600006082432,242.5553598131882,1.162196572548877,67.71141187653168,101.7515879499407,0
19.3,0.3669061375,1218178800000,15.1445590348,0.1866093296,4,0.142426,3.862,2458000.5,0.6271351792262272,1.752017090134415,9.442336561804572,52.16867639043816,0.6532655383055554,341.7716965677623,307.1821770366373,0
27.0,0.0105816886,1218178800000,8.811197602,0.1252946075,6,0.0110021,5.099,2458000.5,0.1935350653426434,1.251667501118254,11.87538146438773,327.7604013589705,1.009425949502069,23.37959695759399,148.5521376835525,0
21.9,0.1108038821,1218178800000,33.64869915,0.3794413714,2,0.0127502,6.307,2458000.5,0.7084087807110201,0.9096019281258874,5.972529528842588,207.9357216803708,0.2652319352898346,313.2585948566511,212.6059520355744,1
21.6,0.1272198785,1218783600000,21.247415061,0.1694045008,9,0.163593,4.174,2454686.5,0.3687044544835895,1.531154459308081,39.76206294206094,137.900967742593,0.9666109896587792,253.4980227332488,322.0234801590677,0
24.2,0.0384197891,1218783600000,8.3151037208,0.0261201027,7,0.0326047,3.09,2458000.5,0.6066929202852236,2.660815018424456,3.681516056450581,136.6178179612041,1.046517384557742,179.4356038062015,30.77821360969791,0
22.5,0.0840533402,1218783600000,10.2548752916,0.0366721274,8,0.0352612,4.732,2454710.5,0.3778402894555744,1.373934537489678,6.79769129296508,128.5654608002042,0.8548067141515673,134.1490567644893,38.35678897601228,0
16.7,1.214940408,1218783600000,7.8375023945,0.0457675287,0,0.0260101,5.473,2458000.5,0.1443055351799036,1.137382468291201,13.91091662440011,139.3648563762292,0.9732518825002,206.944459911928,147.8537891173436,1
19.4,0.3503926411,1218783600000,21.2035414508,0.0598671777,0,0.0575551,4.047,2458000.5,0.6481883436885546,1.601752868526499,19.12204554293608,133.5176673858652,0.5635153296779165,288.2158725297416,142.0852828432597,0
24.2,0.0384197891,1218783600000,5.8678899274,0.0419076753,6,0.0274085,5.937,2458000.5,0.128312726834268,1.028346942990704,5.903973907216583,307.4472584067585,0.8963969426038833,288.8073597080477,315.3789808628657,0
20.8,0.1838886721,1218783600000,8.4843896778,0.2205855878,2,0.0497576,5.797,2458000.5,0.2962061287988718,1.052079402640927,7.906473496389842,128.8405407963474,0.7404470355956286,242.293197578416,109.0655767033018,1
22.1,0.1010543415,1218783600000,15.5050590803,0.0445551072,1,0.00753605,4.714,2458000.5,0.4946765035286945,1.359721356998399,2.754270322813678,129.6043210656755,0.6870991503451389,284.1664291025365,219.6767408119563,1
22.4,0.0880146521,1218783600000,6.939030077,0.207201769,5,0.176799,3.406,2458000.5,0.4840430016055265,2.302213511457592,10.23793726254991,316.2736130450344,1.18784317303486,9.359399737415286,210.0513739780582,0
21.3,0.1460679643,1219388400000,23.1923140366,0.0657877411,9,0.0657722,3.592,2454694.5,0.5909161563388491,1.864521680868988,33.90128522177738,146.2486950295823,0.7627456957994352,260.2001123505798,337.3807457860109,0
25.5,0.0211132445,1219388400000,11.8522841714,0.0198248442,8,0.0198165,3.922,2454706.5,0.4963469373997308,1.785292896082656,7.993740759163964,156.8268464706979,0.8991682347505338,122.7531099284209,18.23318635168781,0
26.5,0.0133215567,1219388400000,6.2111060298,0.4221501369,7,0.0218128,5.023,2458000.5,0.2054013093479347,1.284387938846949,2.196942294237011,187.9150676326761,1.02057297449709,18.00979873299237,183.7957925406161,0
21.3,0.1460679643,1219388400000,6.896069696,0.1071627801,0,0.081858,3.574,2458000.5,0.4946257787285241,2.099463016253868,7.26500068273459,109.5366237735776,1.061014486927562,220.7055886646192,348.5787420105588,0
20.5,0.2111324448,1219388400000,22.6323105811,0.4773243707,1,0.0533667,4.198,2458000.5,0.6476476331389912,1.540251138124411,8.661521497689048,93.1342301354502,0.5427111340784989,240.443168262866,260.3149026515757,0
23.3,0.058150704,1219388400000,6.9015931022,0.0698906835,6,0.0660612,3.365,2458000.5,0.5424888943140636,2.317594644582269,2.727321815056803,101.7720330215043,1.060325288374639,240.3303631884608,199.3968823784234,0
24.8,0.0291443905,1220857200000,6.7749691072,0.2330047814,7,0.0827022,4.73,2458000.5,0.223804858249736,1.398441576165183,2.727522329340647,198.6458386069241,1.085463557440997,140.5208633337024,152.6793895492856,0
20.2,0.2424124811,1220857200000,11.6229811149,0.3518893935,1,0.0320976,5.678,2458000.5,0.6019105956788846,1.047754486878515,6.648499539634175,220.2476426617902,0.4170999595562438,251.8996194446037,63.46576873098592,1
18.3,0.5815070396,1220857200000,18.5531144328,0.0984096345,0,0.0271242,3.247,2458000.5,0.7051563927770607,2.238273125243234,7.306244416940888,21.55620932883063,0.6599405221968772,246.8813840863509,259.0746243658113,1
21.5,0.1332155667,1220857200000,7.1886172875,0.2575755348,3,0.158216,5.797,2458000.5,0.204274328944741,1.055587937709187,10.24617821138056,195.7498864018714,0.8399584200914794,355.2715255266803,248.4437556427933,0
23.9,0.04411182,1220857200000,8.4416160412,0.3893769802,4,0.0180031,6.141,2458000.5,0.3507993056454944,0.9717092200054736,13.75094367481702,67.52576522660648,0.6308343003382286,117.7802378567673,286.7057937042107,0
20.8,0.1838886721,1220857200000,24.8050944567,0.3630135463,2,0.110815,6.512,2458000.5,0.4831761962100073,0.8972141839833276,11.64738259884765,222.2225909226548,0.4637016473805977,263.5353328524871,142.8418281242225,0
29.4,0.0035039264,1220857200000,14.245672212,0.0602190004,7,0.00141455,3.802,2458000.5,0.6054446710714149,1.818823967783011,0.9946876223564736,336.1636582033192,0.7176266888718202,81.0767088937063,208.0066753864107,0
28.5,0.0053034072,1220857200000,8.2978771291,0.3085918063,6,0.000101844,6.89,2458000.5,0.2854391572803602,0.8503429056473876,5.778161233838581,315.8789167082497,0.6076217432600644,316.2954172370589,254.4249320840256,0
20.5,0.2111324448,1221462000000,12.2863790135,0.4939202599,7,0.340542,3.394,2458000.5,0.4623340086611383,2.22286174882967,24.71163955095521,10.00141140027769,1.19515716579374,296.8448795186803,275.7820353329988,0
18.1,0.6376097899,1221462000000,33.0308864444,0.3063942434,0,0.0920815,5.81,2458000.5,0.7200434971207683,0.9909675638965778,22.67803717390146,351.8751141992348,0.2774278136552375,151.1313673774323,348.9739708355243,0
20.8,0.1838886721,1221462000000,16.4687142653,0.4258882473,0,0.0913441,6.085,2458000.5,0.1133894991092726,0.9905192581079844,16.45690372081749,190.8281374089673,0.8782047755730317,20.50418115872342,142.5100995289355,0
21.9,0.1108038821,1221462000000,6.2719709373,0.2866494037,0,0.0509947,5.597,2458000.5,0.2800234762387954,1.103868110287068,3.305783412411644,29.13247159447186,0.7947591247353334,198.9835159477174,9.206632414288327,0
20.2,0.2424124811,1221462000000,12.3835528163,0.1334909858,0,0.0876138,6.925,2458000.5,0.4366237531876257,0.8375016765854949,9.697797082304884,222.2447650070843,0.4718285512538071,348.7952707343919,352.2294054888897,0
20.8,0.1838886721,1221462000000,17.0807392049,0.266690079,1,0.200319,4.399,2458000.5,0.3374958464122461,1.50037991719483,22.97521532237606,187.017893757424,0.9940079271012252,97.99237475440168,345.6913812950137,0
24.6,0.0319561887,1221462000000,14.4292622608,0.4665636986,8,0.00496676,5.635,2455090.5,0.4733588730688497,1.054598138841228,27.90397996825067,169.2987282813409,0.5553947522988381,65.92257626456099,61.78475737898149,0
23.5,0.0530340723,1221462000000,8.8352492809,0.1479419273,5,0.0582266,6.221,2458000.5,0.182467294511756,0.9672502266590602,7.263595201185941,105.6637770683443,0.7907586946846987,138.3584358488413,236.3125267856239,0
24.4,0.0350392641,1222066800000,6.133122815,0.0740062564,8,0.0738452,3.927,2454716.5,0.4191478665851935,1.818326815868083,6.93747059248011,162.011920128954,1.056179010242328,212.6670979391973,348.1136687657232,0
23.7,0.0483676488,1222066800000,7.0014396433,0.1206571135,6,0.0920719,3.034,2458000.5,0.6043622492769342,2.771324558174932,5.955656677866814,356.9472898610062,1.096440614719924,0.5286501895981682,333.3547847957427,0
18.9,0.4411182,1222066800000,18.3106887283,0.3607361995,0,0.0793615,3.598,2457600.5,0.6729720464126334,1.924331318146186,6.582684339066895,334.7540741408549,0.629310132997427,43.32414569134684,335.2047833234852,0
23.1,0.063760979,1222066800000,9.6618730167,0.3063861667,8,0.0551248,5.435,2454911.5,0.2196346596913461,1.1382598332629,18.89662781388802,4.320532390424529,0.8882585221438744,86.28322877067059,65.8804064755835,0
18.8,0.4619074603,1222066800000,18.3107447027,0.3607373712,0,0.0790874,3.597,2458000.5,0.6727785463006467,1.924915203740678,6.578264580325592,334.741507629982,0.6298735512160116,43.35796594067123,122.8457285039921,0
23.8,0.046190746,1222066800000,8.4085085026,0.1904686948,2,0.0777859,5.61,2458000.5,0.2873539293935374,1.094292144087019,13.32435857537372,12.31799321732722,0.779842996579135,241.7015971905415,13.74460265215551,0
21.0,0.1677084622,1223449200000,24.6513053179,0.113686693,9,0.0882685,3.646,2454749.5,0.4465869870981628,1.820730676020307,41.87526683756647,194.412297797687,1.007616049099197,138.3167961269112,14.2224221510949,0
21.9,0.1108038821,1223449200000,2.2356712204,0.2981472625,6,0.295033,3.319,2458000.5,0.4760095680700814,2.468502358419204,2.021193079627886,348.4472532841392,1.293471617008102,27.63554024489417,106.8501543935488,0
21.6,0.1272198785,1223449200000,19.8924744763,0.4941514844,7,0.19623,4.541,2458000.5,0.1635133023541392,1.415434404790393,32.77100952090963,15.08509081711114,1.18399205099745,21.49247865238731,105.7432764354028,0
24.6,0.0319561887,1223449200000,4.7127523398,0.1245114608,6,0.0826242,5.989,2458000.5,0.1185568885396154,1.016847408626598,6.709654315899351,157.872818510677,0.8962931437402576,215.4707759699843,248.4275492080461,0
23.0,0.0667659413,1223449200000,23.8419039144,0.3966788851,7,0.00505815,4.214,2458000.5,0.4938430059682021,1.600610310491049,2.704321948772363,46.32539067917241,0.8101601033744519,57.22086039033191,121.6258304184494,0
26.2,0.0152951935,1224054000000,10.6026139779,0.0292645545,8,0.0173054,3.754,2454748.5,0.510365486605094,1.912726895250855,7.65187761540786,199.9137789466015,0.936537102613502,223.3586091757618,345.8941295529985,0
20.3,0.2315021222,1224054000000,4.3781561254,0.3311485132,5,0.291503,3.052,2458000.5,0.5608439011247925,2.805411951413208,10.07501238178699,259.8409916412702,1.232013768320507,113.2322220761416,322.1964793454415,0
21.2,0.1529519353,1224054000000,15.4231321574,0.4572716821,8,0.38331,4.406,2455654.5,0.1319071707938114,1.493006253161976,29.87691995434616,7.128324772022303,1.296068022329911,67.8094553089963,94.19228473740868,0
19.2,0.3841978911,1224054000000,17.4257411113,0.2888850833,0,0.148978,6.318,2458000.5,0.5260459179027375,0.9112986740691428,31.3294711519555,27.36514338555772,0.431913726584893,208.7958439488911,190.3812457064582,0
21.1,0.160160338,1224054000000,21.5054014656,0.2105432387,8,0.00433264,3.1,2454790.5,0.8181212981469499,2.213450487624295,1.951982128285022,40.02023454287909,0.4025795013051075,243.8015973480019,24.22557957866437,1
22.5,0.0840533402,1224054000000,18.4818830308,0.2399133541,8,0.0710415,6.124,2454922.5,0.1139274524923721,0.9643924471731348,31.63781138877854,6.7143302281723,0.8545216724638149,15.79615045208358,165.3880266738468,0
27.4,0.0088014652,1224054000000,7.8587781759,0.237450386,6,0.0034944,6.063,2458000.5,0.2793780849302993,0.9961676341362522,1.619224650857182,255.2330250849039,0.7178602282417189,83.61802548803247,334.1003631775795,0
22.1,0.1010543415,1224054000000,25.9120773593,0.4743450483,0,0.0119901,7.608,2458000.5,0.4427972971613442,0.7510941604690496,2.621028389181665,48.22984936033798,0.4185116962996855,136.9143109877986,147.379977025255,0
18.902,0.4407121022,1224054000000,5.8005093069,0.3568043031,0,0.289785,3.109,2458000.5,0.5325197128907662,2.740193709372072,9.957896612193196,34.84589831258636,1.280986541992173,338.817332965662,348.4091826550667,0
21.5,0.1332155667,1224658800000,16.6213027924,0.3836840696,7,0.135999,4.492,2458000.5,0.2265620447854792,1.46079669129511,25.69987119167573,26.6973977086395,1.129835605899427,351.7997912919619,2.460979121515196,0
32.1,0.0010105434,1224658800000,18.1358141206,0.0005718008,9,1.16032e-05,3.203,2454761.5,0.6823832883945092,2.335502326933729,5.283451804728175,208.9416504765725,0.7417945690276627,111.8738326761374,11.55683705486893,0
24.0,0.0421264611,1224658800000,14.4700549057,0.1653331205,9,0.165211,4.513,2454768.5,0.2157950418115533,1.446552611020428,27.24176296215559,32.84933377859295,1.134393729842663,329.0235581347567,20.77638441439782,0
22.5,0.0840533402,1224658800000,4.3895179957,0.3588155669,6,0.239511,3.248,2458000.5,0.5136519257653368,2.534058874652402,3.74890458200904,168.3689933251595,1.232434653684453,216.5421019466603,76.00347451194187,0
20.9,0.1756123185,1224658800000,5.0353066753,0.0633918195,0,0.0548807,4.92,2458000.5,0.2346123272675713,1.31903536422791,5.282346532525679,189.7861528376664,1.009573407678171,232.298651001016,289.719815069093,0
25.5,0.0211132445,1224658800000,16.8045395273,0.43253385,1,0.0112491,6.035,2457600.5,0.1389831759226841,1.007537513558983,2.20942137200629,210.2723173691483,0.8675067500633116,289.199971990249,170.2958177164943,0
25.5,0.0211132445,1224658800000,16.8045280418,0.4325336361,1,0.0115803,6.036,2458000.5,0.1389438264599787,1.007463701210886,2.211585834804122,210.0934518868971,0.8674828395451126,288.9949621880157,200.4744762945812,0
18.6,0.5064714588,1226131200000,16.0754249753,0.2715249776,0,0.0519705,3.444,2458000.5,0.5874365334257151,2.078833739834803,23.11594016451922,78.60008286750406,0.8576508541378314,324.1354782122878,342.094113302083,0
